Sample Name,Source,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
wool slubbing fine,Primpke et al. 2018,1631.8,1516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool slubbing rough,Primpke et al. 2018,1631.8,1525.7,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool sheep supersoft,Primpke et al. 2018,1635.6,1527.6,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fur yak,Primpke et al. 2018,1631.8,1516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fur yak bleached,Primpke et al. 2018,1631.8,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zein purified,Primpke et al. 2018,1641.4,1529.5,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cigarette filter,Primpke et al. 2018,1735.9,1215.1,1031.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyethylene high density,Primpke et al. 2018,2914.4,2846.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyethylene low density,Primpke et al. 2018,2914.4,2846.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyamide 66,Primpke et al. 2018,2916.4,2850.8,1629.8,1537.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycarbonate,Primpke et al. 2018,1768.7,1502.5,1219.0,1188.1,1159.2,1080.1,1014.6,829.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyethylene terephthalate,Primpke et al. 2018,1712.8,1244.1,1118.7,1095.6,1018.4,721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polymethyl methacrylate,Primpke et al. 2018,1722.4,1190.1,1141.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polypropylene,Primpke et al. 2018,2951.1,2918.3,2875.9,2868.1,2837.3,1375.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polystyrene,Primpke et al. 2018,694.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyvinylchloride,Primpke et al. 2018,1251.8,634.6,609.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coal,Primpke et al. 2018,1572.0,1560.4,1340.5,1143.8,871.8,806.2,748.4,646.2,617.2,609.5,582.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coal,Primpke et al. 2018,1579.7,1423.5,1340.5,1224.8,1213.2,1193.9,1188.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coal,Primpke et al. 2018,1595.1,1437.0,1400.3,1373.3,1340.5,1321.2,1259.5,1031.9,1008.8,866.0,806.2,744.5,468.7,,,,,,,,,,,,,,,,,,,,,,,,,,
coal,Primpke et al. 2018,1595.1,1437.0,1375.2,1340.5,1325.1,1259.5,1203.6,1195.9,1093.6,1082.1,1030.0,1006.8,866.0,808.2,746.4,536.2,468.7,,,,,,,,,,,,,,,,,,,,,,
coal,Primpke et al. 2018,1597.1,1031.9,1008.8,536.2,470.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coal,Primpke et al. 2018,1595.1,1435.0,1400.3,1373.3,1340.5,1321.2,1257.6,1224.8,1186.2,1166.9,1031.9,866.0,806.2,742.6,,,,,,,,,,,,,,,,,,,,,,,,,
PVA with Kaolin clay,"Suja Sukumaran, Thermo Fisher Scientific",1018.3,3683.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pthalate and propyl alcohol mix,"Suja Sukumaran, Thermo Fisher Scientific",956.6,1068.4,1134.0,1261.3,1716.4,2977.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polystyrene,"Suja Sukumaran, Thermo Fisher Scientific",696.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polypropylene  with silicate mix,"Suja Sukumaran, Thermo Fisher Scientific",914.1,991.3,1002.8,1037.6,2916.0,2950.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2846.9,2914.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyethereamide,"Suja Sukumaran, Thermo Fisher Scientific",1234.3,1353.8,1720.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyester,"Suja Sukumaran, Thermo Fisher Scientific",725.1,1095.4,1245.8,1716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyester,"Suja Sukumaran, Thermo Fisher Scientific",725.1,1099.3,1245.8,1716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polycarbonate,"Suja Sukumaran, Thermo Fisher Scientific",1161.0,1191.8,1222.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2847.4,2914.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
papercup_cellulosic,"Suja Sukumaran, Thermo Fisher Scientific",1029.8,1056.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2848.5,2916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu butadiene acrylonitrile,"Suja Sukumaran, Thermo Fisher Scientific",968.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plumbers tape sealing putty,"Suja Sukumaran, Thermo Fisher Scientific",871.7,1411.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyesterterpthalate,"Suja Sukumaran, Thermo Fisher Scientific",725.1,1097.3,1243.9,1718.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poly(ethylene terepthalate),"Suja Sukumaran, Thermo Fisher Scientific",725.1,1095.4,1249.7,1716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PET,"Suja Sukumaran, Thermo Fisher Scientific",725.1,1095.4,1245.8,1716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyesterterpthalate,"Suja Sukumaran, Thermo Fisher Scientific",725.1,1095.4,1245.8,1716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE+silicate+bio,"Suja Sukumaran, Thermo Fisher Scientific",2850.4,2917.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE with silicate inorganic,"Suja Sukumaran, Thermo Fisher Scientific",2850.4,2917.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyethylene with acryloid and pthalocyanine (blue),"Suja Sukumaran, Thermo Fisher Scientific",717.9,1733.2,2847.9,2914.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDMS,"Suja Sukumaran, Thermo Fisher Scientific",792.6,1012.5,1045.3,1049.1,1053.0,1056.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDMS,"Suja Sukumaran, Thermo Fisher Scientific",792.6,1010.6,1049.1,1053.0,1056.8,1060.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nitrocellulose,"Suja Sukumaran, Thermo Fisher Scientific",837.0,1064.6,1276.7,1647.0,2850.4,2916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitrocellulose,"Suja Sukumaran, Thermo Fisher Scientific",833.1,1033.7,1060.7,1276.7,1647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leaf-plant-,"Suja Sukumaran, Thermo Fisher Scientific",1031.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1035.6,1049.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1045.3,1103.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardboard/cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1029.8,1056.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teflon/PTFE,"Suja Sukumaran, Thermo Fisher Scientific",1149.4,1203.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acrylic,"Suja Sukumaran, Thermo Fisher Scientific",1053.0,1450.3,1728.0,2244.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyethylene,"Suja Sukumaran, Thermo Fisher Scientific",2850.4,2916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cellulose,"Suja Sukumaran, Thermo Fisher Scientific",1031.8,1054.9,1107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acrylic,"Suja Sukumaran, Thermo Fisher Scientific",1053.0,1450.3,1728.0,2244.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyether urethane with additives,"Suja Sukumaran, Thermo Fisher Scientific",712.1,1069.3,1097.8,1219.3,1271.8,1523.0,1715.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMMA,"Suja Sukumaran, Thermo Fisher Scientific",1143.6,1189.9,1723.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teflon/PTFE,"Suja Sukumaran, Thermo Fisher Scientific",1149.4,1203.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Styrofoam,"Suja Sukumaran, Thermo Fisher Scientific",698.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silicone/PDMS,"Suja Sukumaran, Thermo Fisher Scientific",792.6,1012.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
